down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,go_for_it
4.0,7,66.0,983.0,-6.0,3,0
4.0,5,68.0,650.0,-12.0,4,0
4.0,1,58.0,465.0,12.0,4,0
4.0,5,31.0,153.0,-19.0,4,1
4.0,2,28.0,2902.0,7.0,1,1
4.0,6,25.0,2696.0,-7.0,2,1
4.0,4,40.0,2286.0,0.0,2,0
4.0,12,82.0,2183.0,0.0,2,0
4.0,3,9.0,2060.0,0.0,2,0
4.0,24,89.0,2000.0,-3.0,2,0
4.0,18,81.0,1920.0,3.0,2,0
4.0,10,54.0,1836.0,-3.0,2,0
4.0,12,61.0,1694.0,-3.0,3,0
4.0,1,55.0,1459.0,3.0,3,1
4.0,9,34.0,1295.0,3.0,3,0
4.0,4,71.0,900.0,3.0,4,0
4.0,7,84.0,825.0,-3.0,4,0
4.0,10,62.0,768.0,3.0,4,0
4.0,3,72.0,669.0,-3.0,4,0
4.0,1,72.0,450.0,-10.0,4,0
4.0,14,17.0,205.0,10.0,4,0
4.0,23,86.0,145.0,-13.0,4,1
4.0,10,80.0,105.0,-20.0,4,0
4.0,5,35.0,3506.0,0.0,1,0
4.0,4,28.0,2745.0,7.0,1,0
4.0,4,74.0,2664.0,-10.0,2,0
4.0,2,19.0,2526.0,10.0,2,0
4.0,4,56.0,2307.0,-13.0,2,0
4.0,16,81.0,2232.0,13.0,2,0
4.0,1,1.0,1920.0,-13.0,2,1
4.0,12,25.0,1814.0,6.0,2,0
4.0,5,16.0,1393.0,-1.0,3,0
4.0,6,72.0,1373.0,1.0,3,0
4.0,15,19.0,1236.0,1.0,3,0
4.0,10,21.0,892.0,-4.0,4,0
4.0,2,72.0,775.0,1.0,4,0
4.0,9,81.0,652.0,-1.0,4,0
4.0,10,28.0,317.0,-1.0,4,0
4.0,1,43.0,52.0,-6.0,4,1
4.0,2,29.0,30.0,-6.0,4,1
4.0,15,54.0,3510.0,0.0,1,0
4.0,1,1.0,3119.0,0.0,1,0
4.0,15,83.0,3039.0,-3.0,1,0
4.0,20,88.0,2695.0,-10.0,2,0
4.0,6,6.0,2568.0,10.0,2,0
4.0,13,43.0,2206.0,-13.0,2,0
4.0,4,35.0,1875.0,13.0,2,1
4.0,4,34.0,1613.0,4.0,3,0
4.0,2,50.0,1494.0,-4.0,3,0
4.0,3,62.0,992.0,-11.0,3,1
4.0,3,34.0,896.0,-11.0,4,0
4.0,1,49.0,772.0,11.0,4,0
4.0,11,63.0,326.0,5.0,4,0
4.0,2,20.0,60.0,-5.0,4,1
4.0,10,15.0,36.0,-5.0,4,1
4.0,7,41.0,3360.0,0.0,1,0
4.0,8,8.0,2364.0,0.0,2,0
4.0,1,71.0,2239.0,-3.0,2,0
4.0,6,6.0,2009.0,-3.0,2,0
4.0,17,22.0,1805.0,0.0,2,0
4.0,7,60.0,1642.0,0.0,3,0
4.0,9,91.0,1585.0,0.0,3,0
4.0,2,5.0,1151.0,0.0,3,0
4.0,19,68.0,895.0,-4.0,4,0
4.0,2,5.0,753.0,4.0,4,0
4.0,13,82.0,734.0,-7.0,4,0
4.0,7,8.0,414.0,7.0,4,0
4.0,4,59.0,244.0,-16.0,4,1
4.0,4,4.0,35.0,9.0,4,1
4.0,5,75.0,3566.0,0.0,1,0
4.0,1,1.0,3016.0,0.0,1,1
4.0,6,30.0,2702.0,7.0,1,0
4.0,4,30.0,2202.0,-10.0,2,0
4.0,3,3.0,1872.0,7.0,2,0
4.0,1,51.0,1402.0,-17.0,3,1
4.0,15,50.0,1313.0,-17.0,3,0
4.0,3,6.0,721.0,17.0,4,0
4.0,17,96.0,559.0,-20.0,4,0
4.0,9,48.0,502.0,20.0,4,0
4.0,10,80.0,476.0,-20.0,4,0
4.0,4,50.0,337.0,20.0,4,0
4.0,5,56.0,209.0,-20.0,4,1
4.0,1,35.0,112.0,20.0,4,1
4.0,6,76.0,3557.0,0.0,1,0
4.0,6,52.0,3422.0,0.0,1,0
4.0,1,70.0,3326.0,0.0,1,0
4.0,16,53.0,3189.0,0.0,1,0
4.0,1,81.0,3073.0,0.0,1,0
4.0,1,20.0,2871.0,0.0,1,0
4.0,17,87.0,2304.0,-4.0,2,0
4.0,3,72.0,2032.0,-11.0,2,0
4.0,10,14.0,1347.0,11.0,3,0
4.0,6,59.0,1181.0,-11.0,3,0
4.0,1,9.0,695.0,18.0,4,0
4.0,13,72.0,624.0,-21.0,4,0
4.0,4,85.0,532.0,21.0,4,0
4.0,1,27.0,428.0,-21.0,4,1
4.0,15,22.0,390.0,-21.0,4,1
4.0,8,32.0,199.0,21.0,4,1
4.0,13,18.0,31.0,21.0,4,1
4.0,19,22.0,3285.0,0.0,1,0
4.0,7,41.0,3065.0,0.0,1,0
4.0,11,67.0,2885.0,0.0,1,0
4.0,5,66.0,2742.0,0.0,1,0
4.0,8,38.0,2441.0,0.0,2,0
4.0,14,57.0,1982.0,0.0,2,0
4.0,7,49.0,1815.0,-7.0,2,0
4.0,3,73.0,1716.0,7.0,3,0
4.0,6,6.0,1551.0,-7.0,3,0
4.0,4,74.0,1376.0,4.0,3,0
4.0,1,75.0,1115.0,-3.0,3,0
4.0,1,1.0,726.0,3.0,4,0
4.0,11,81.0,641.0,-6.0,4,0
4.0,9,38.0,365.0,6.0,4,0
4.0,6,40.0,120.0,-12.0,4,1
4.0,4,54.0,2928.0,-7.0,1,0
4.0,17,77.0,2742.0,7.0,1,0
4.0,1,1.0,2459.0,0.0,2,1
4.0,3,60.0,2353.0,-7.0,2,0
4.0,14,47.0,2099.0,7.0,2,0
4.0,21,88.0,1652.0,-7.0,3,0
4.0,6,34.0,1523.0,7.0,3,0
4.0,14,84.0,1421.0,-10.0,3,0
4.0,3,45.0,1326.0,10.0,3,0
4.0,4,4.0,1056.0,10.0,3,0
4.0,5,84.0,971.0,-13.0,3,0
4.0,8,50.0,904.0,13.0,3,0
4.0,16,17.0,500.0,-13.0,4,0
4.0,6,52.0,317.0,-17.0,4,1
4.0,2,5.0,3201.0,0.0,1,0
4.0,7,77.0,3150.0,0.0,1,0
4.0,3,35.0,2939.0,0.0,1,1
4.0,10,42.0,2446.0,-13.0,2,0
4.0,6,83.0,2348.0,13.0,2,0
4.0,9,40.0,2203.0,-13.0,2,0
4.0,18,65.0,2110.0,-13.0,2,0
4.0,2,78.0,2014.0,13.0,2,0
4.0,1,61.0,1822.0,6.0,2,0
4.0,4,62.0,1346.0,6.0,3,0
4.0,1,1.0,1004.0,-6.0,3,1
4.0,1,9.0,900.0,1.0,4,0
4.0,13,93.0,847.0,-4.0,4,0
4.0,2,41.0,621.0,4.0,4,0
4.0,8,78.0,532.0,-4.0,4,0
4.0,9,13.0,398.0,4.0,4,0
4.0,2,2.0,122.0,-7.0,4,1
4.0,10,40.0,19.0,1.0,4,0
4.0,7,58.0,772.0,-1.0,5,0
4.0,6,79.0,680.0,1.0,5,0
4.0,14,59.0,550.0,-1.0,5,0
4.0,10,73.0,455.0,1.0,5,0
4.0,4,69.0,390.0,-1.0,5,0
4.0,10,51.0,212.0,1.0,5,0
4.0,11,41.0,64.0,-1.0,5,1
4.0,15,49.0,3417.0,0.0,1,0
4.0,2,78.0,3286.0,0.0,1,0
4.0,8,8.0,3188.0,0.0,1,0
4.0,12,88.0,3072.0,-3.0,1,0
4.0,7,28.0,2858.0,-3.0,1,0
4.0,2,16.0,2700.0,0.0,2,0
4.0,13,82.0,2634.0,-3.0,2,0
4.0,10,72.0,2414.0,-10.0,2,0
4.0,9,35.0,2031.0,-17.0,2,1
4.0,9,15.0,1928.0,-17.0,2,0
4.0,9,65.0,1676.0,-14.0,3,0
4.0,8,72.0,1546.0,14.0,3,0
4.0,10,39.0,1449.0,14.0,3,0
4.0,5,61.0,1297.0,-23.0,3,0
4.0,4,65.0,1098.0,23.0,3,0
4.0,6,71.0,1042.0,-23.0,3,0
4.0,10,84.0,907.0,23.0,3,0
4.0,7,35.0,766.0,-23.0,4,1
4.0,8,63.0,675.0,23.0,4,0
4.0,5,15.0,491.0,23.0,4,0
4.0,5,72.0,439.0,-23.0,4,0
4.0,11,55.0,100.0,23.0,4,0
4.0,8,57.0,3415.0,0.0,1,0
4.0,22,55.0,2775.0,-7.0,1,0
4.0,7,77.0,2700.0,7.0,2,0
4.0,12,39.0,2376.0,-7.0,2,0
4.0,21,21.0,1886.0,-14.0,2,0
4.0,13,83.0,1273.0,-25.0,3,0
4.0,16,81.0,733.0,-25.0,4,0
4.0,2,19.0,536.0,25.0,4,0
4.0,1,1.0,419.0,28.0,4,0
4.0,2,26.0,226.0,-31.0,4,1
4.0,8,78.0,3547.0,0.0,1,0
4.0,4,4.0,3307.0,0.0,1,0
4.0,2,72.0,3193.0,-3.0,1,0
4.0,1,71.0,3016.0,-10.0,1,0
4.0,4,40.0,2801.0,10.0,1,0
4.0,3,11.0,2356.0,-10.0,2,0
4.0,1,69.0,2199.0,-14.0,2,0
4.0,10,32.0,2006.0,14.0,2,0
4.0,9,15.0,1509.0,24.0,3,0
4.0,5,49.0,1028.0,27.0,3,0
4.0,6,84.0,627.0,-21.0,4,0
4.0,13,48.0,545.0,21.0,4,0
4.0,5,10.0,337.0,-21.0,4,1
4.0,3,58.0,231.0,-20.0,4,1
4.0,2,71.0,3327.0,-7.0,1,0
4.0,5,16.0,3002.0,-7.0,1,0
4.0,5,75.0,2723.0,-4.0,1,0
4.0,11,71.0,2565.0,-11.0,2,0
4.0,5,55.0,2432.0,11.0,2,0
4.0,3,83.0,2308.0,-11.0,2,0
4.0,10,40.0,2158.0,11.0,2,0
4.0,9,55.0,1920.0,-11.0,2,0
4.0,3,35.0,1711.0,14.0,3,1
4.0,6,22.0,1525.0,14.0,3,0
4.0,8,74.0,1420.0,-17.0,3,0
4.0,2,20.0,1085.0,17.0,3,0
4.0,17,65.0,935.0,-17.0,3,0
4.0,11,30.0,722.0,-24.0,4,1
4.0,11,19.0,648.0,-24.0,4,1
4.0,9,79.0,518.0,18.0,4,0
4.0,2,2.0,301.0,-18.0,4,1
4.0,14,48.0,244.0,11.0,4,0
4.0,27,85.0,156.0,-11.0,4,1
4.0,6,21.0,22.0,11.0,4,1
4.0,12,14.0,3518.0,0.0,1,0
4.0,1,3.0,2727.0,-4.0,1,1
4.0,10,38.0,2511.0,-3.0,2,0
4.0,4,40.0,2285.0,3.0,2,0
4.0,15,85.0,2222.0,-3.0,2,0
4.0,17,52.0,1530.0,10.0,3,0
4.0,14,63.0,1299.0,-10.0,3,0
4.0,10,15.0,434.0,4.0,4,0
4.0,1,55.0,317.0,-7.0,4,1
4.0,4,39.0,219.0,7.0,4,0
4.0,4,14.0,32.0,-7.0,4,1
4.0,7,73.0,3392.0,-7.0,1,0
4.0,7,51.0,3202.0,7.0,1,0
4.0,13,87.0,3019.0,-7.0,1,0
4.0,14,31.0,2881.0,7.0,1,0
4.0,4,37.0,2767.0,-7.0,1,1
4.0,15,59.0,2621.0,7.0,2,0
4.0,10,30.0,2281.0,7.0,2,0
4.0,14,38.0,2082.0,-7.0,2,0
4.0,7,19.0,1802.0,7.0,2,0
4.0,4,23.0,1541.0,-10.0,3,0
4.0,5,82.0,1448.0,7.0,3,0
4.0,2,36.0,1270.0,-7.0,3,1
4.0,4,74.0,1001.0,1.0,3,0
4.0,2,72.0,868.0,-6.0,4,0
4.0,4,4.0,270.0,-6.0,4,0
4.0,1,51.0,120.0,3.0,4,0
4.0,9,51.0,3430.0,0.0,1,0
4.0,12,76.0,3370.0,0.0,1,0
4.0,4,30.0,3225.0,0.0,1,0
4.0,9,47.0,3078.0,0.0,1,0
4.0,8,61.0,2870.0,0.0,1,0
4.0,8,15.0,2502.0,0.0,2,0
4.0,12,17.0,2332.0,-9.0,2,0
4.0,1,1.0,2069.0,6.0,2,1
4.0,9,64.0,2011.0,-13.0,2,0
4.0,14,58.0,1836.0,13.0,2,0
4.0,1,8.0,1183.0,20.0,3,1
4.0,2,3.0,895.0,-27.0,4,1
4.0,18,36.0,662.0,20.0,4,0
4.0,6,88.0,511.0,-20.0,4,0
4.0,13,57.0,365.0,20.0,4,0
4.0,19,87.0,260.0,-20.0,4,0
4.0,12,20.0,123.0,-27.0,4,1
4.0,4,16.0,3190.0,0.0,1,0
4.0,3,38.0,2990.0,-3.0,1,0
4.0,8,94.0,2887.0,3.0,1,0
4.0,2,72.0,2612.0,-9.0,2,0
4.0,1,1.0,2392.0,9.0,2,1
4.0,1,30.0,2003.0,-15.0,2,1
4.0,4,20.0,1912.0,-15.0,2,0
4.0,15,63.0,1843.0,12.0,2,0
4.0,7,50.0,1684.0,-12.0,3,0
4.0,8,84.0,1618.0,12.0,3,0
4.0,1,48.0,1528.0,-12.0,3,0
4.0,1,28.0,1132.0,5.0,3,1
4.0,1,63.0,1050.0,-5.0,3,0
4.0,1,46.0,900.0,5.0,4,0
4.0,2,82.0,790.0,-5.0,4,0
4.0,8,51.0,115.0,12.0,4,0
4.0,10,61.0,3349.0,0.0,1,0
4.0,10,93.0,3272.0,0.0,1,0
4.0,9,31.0,3062.0,0.0,1,0
4.0,10,70.0,2975.0,-3.0,1,0
4.0,11,60.0,2600.0,-10.0,2,0
4.0,8,55.0,2196.0,3.0,2,0
4.0,12,48.0,1920.0,-3.0,2,0
4.0,1,55.0,1455.0,-3.0,3,0
4.0,7,66.0,1282.0,3.0,3,0
4.0,1,30.0,903.0,-3.0,3,1
4.0,7,67.0,822.0,3.0,4,0
4.0,9,43.0,685.0,-3.0,4,0
4.0,13,71.0,587.0,3.0,4,0
4.0,4,10.0,362.0,-3.0,4,0
4.0,17,60.0,177.0,0.0,4,0
4.0,3,73.0,76.0,-7.0,4,1
4.0,2,2.0,5.0,-7.0,4,1
4.0,9,77.0,3545.0,0.0,1,0
4.0,9,49.0,3343.0,0.0,1,0
4.0,2,33.0,3022.0,0.0,1,0
4.0,5,42.0,2853.0,0.0,1,0
4.0,14,94.0,2732.0,0.0,1,0
4.0,9,25.0,2387.0,0.0,2,0
4.0,5,62.0,2300.0,0.0,2,0
4.0,2,57.0,2140.0,0.0,2,0
4.0,9,41.0,1871.0,-6.0,2,0
4.0,10,80.0,1843.0,6.0,2,0
4.0,17,62.0,1669.0,6.0,3,0
4.0,12,85.0,1525.0,-6.0,3,0
4.0,11,80.0,1133.0,-19.0,3,0
4.0,6,57.0,1075.0,19.0,3,0
4.0,15,97.0,991.0,-19.0,3,0
4.0,4,22.0,512.0,-32.0,4,1
4.0,12,47.0,228.0,32.0,4,0
4.0,6,85.0,120.0,-32.0,4,0
4.0,11,68.0,3349.0,-7.0,1,0
4.0,8,50.0,2788.0,-14.0,1,0
4.0,5,39.0,2389.0,14.0,2,0
4.0,10,58.0,2265.0,-14.0,2,0
4.0,1,70.0,2183.0,14.0,2,1
4.0,2,60.0,1838.0,-21.0,2,0
4.0,5,50.0,1678.0,-21.0,3,0
4.0,30,75.0,832.0,21.0,4,0
4.0,19,89.0,777.0,-21.0,4,0
4.0,12,28.0,48.0,8.0,4,0
4.0,1,10.0,2985.0,0.0,1,1
4.0,14,86.0,2766.0,0.0,1,0
4.0,3,36.0,2588.0,0.0,2,1
4.0,12,77.0,2022.0,-7.0,2,0
4.0,1,1.0,1038.0,-15.0,3,1
4.0,5,58.0,780.0,15.0,4,0
4.0,1,76.0,677.0,-15.0,4,0
4.0,1,42.0,540.0,15.0,4,0
4.0,4,54.0,308.0,17.0,4,0
4.0,10,45.0,200.0,11.0,4,0
4.0,6,14.0,59.0,-11.0,4,0
4.0,11,78.0,3072.0,-13.0,1,0
4.0,7,63.0,2977.0,13.0,1,0
4.0,1,15.0,2588.0,-13.0,2,1
4.0,11,11.0,2261.0,-13.0,2,0
4.0,2,29.0,2140.0,10.0,2,0
4.0,1,58.0,1690.0,-13.0,3,0
4.0,2,73.0,1370.0,-20.0,3,0
4.0,4,65.0,1267.0,20.0,3,0
4.0,6,9.0,896.0,-20.0,4,1
4.0,8,72.0,3488.0,0.0,1,0
4.0,13,56.0,3265.0,-7.0,1,0
4.0,5,90.0,3188.0,7.0,1,0
4.0,2,26.0,3058.0,-7.0,1,1
4.0,18,67.0,2834.0,7.0,1,0
4.0,1,23.0,2256.0,-7.0,2,1
4.0,9,75.0,1737.0,14.0,3,0
4.0,2,63.0,1593.0,-14.0,3,0
4.0,12,70.0,1469.0,14.0,3,0
4.0,5,27.0,732.0,21.0,4,0
4.0,9,9.0,442.0,-24.0,4,1
4.0,18,68.0,350.0,-17.0,4,0
4.0,8,48.0,109.0,17.0,4,0
4.0,3,40.0,3300.0,0.0,1,0
4.0,8,80.0,3149.0,0.0,1,0
4.0,9,22.0,2807.0,0.0,1,0
4.0,3,63.0,2724.0,0.0,1,0
4.0,15,28.0,2658.0,0.0,2,0
4.0,14,72.0,2329.0,-10.0,2,0
4.0,7,44.0,2143.0,10.0,2,0
4.0,4,4.0,1912.0,-10.0,2,0
4.0,6,52.0,1807.0,7.0,2,0
4.0,8,60.0,1684.0,7.0,3,0
4.0,5,92.0,1586.0,-7.0,3,0
4.0,3,20.0,1292.0,7.0,3,0
4.0,5,62.0,924.0,3.0,3,0
4.0,10,10.0,673.0,-3.0,4,0
4.0,13,35.0,195.0,0.0,4,0
4.0,7,16.0,29.0,-7.0,4,1
4.0,5,54.0,730.0,0.0,5,0
4.0,9,83.0,671.0,0.0,5,0
4.0,9,50.0,610.0,0.0,5,0
4.0,5,72.0,3545.0,0.0,1,0
4.0,5,27.0,3250.0,0.0,1,0
4.0,27,27.0,2848.0,-4.0,1,0
4.0,9,64.0,2357.0,-8.0,2,0
4.0,22,56.0,1870.0,-9.0,2,0
4.0,10,31.0,1399.0,-9.0,3,0
4.0,21,67.0,724.0,16.0,4,0
4.0,16,79.0,608.0,-16.0,4,0
4.0,14,55.0,486.0,16.0,4,0
4.0,4,75.0,197.0,9.0,4,0
4.0,34,45.0,78.0,-9.0,4,1
4.0,6,77.0,3437.0,-7.0,1,0
4.0,12,51.0,3307.0,7.0,1,0
4.0,6,48.0,3104.0,-7.0,1,0
4.0,11,79.0,2882.0,7.0,1,0
4.0,1,1.0,2352.0,-7.0,2,1
4.0,7,69.0,2183.0,-5.0,2,0
4.0,7,19.0,1910.0,5.0,2,0
4.0,7,57.0,1573.0,8.0,3,0
4.0,3,37.0,1052.0,8.0,3,1
4.0,12,25.0,858.0,-8.0,4,0
4.0,1,71.0,742.0,5.0,4,0
4.0,15,54.0,615.0,-5.0,4,0
4.0,5,51.0,316.0,-3.0,4,0
4.0,5,42.0,3439.0,0.0,1,0
4.0,21,83.0,3310.0,0.0,1,0
4.0,3,42.0,3136.0,0.0,1,0
4.0,7,66.0,2969.0,0.0,1,0
4.0,9,79.0,2878.0,0.0,1,0
4.0,6,38.0,2726.0,0.0,1,1
4.0,6,45.0,2576.0,0.0,2,0
4.0,6,95.0,2462.0,0.0,2,0
4.0,2,7.0,2251.0,0.0,2,0
4.0,24,31.0,1902.0,-3.0,2,1
4.0,2,18.0,1515.0,-3.0,3,0
4.0,14,55.0,1395.0,0.0,3,0
4.0,7,72.0,1185.0,0.0,3,0
4.0,3,85.0,902.0,0.0,3,0
4.0,16,79.0,840.0,0.0,4,0
4.0,3,46.0,749.0,0.0,4,0
4.0,1,90.0,662.0,0.0,4,0
4.0,8,49.0,444.0,0.0,4,0
4.0,1,57.0,254.0,0.0,4,0
4.0,3,73.0,190.0,0.0,4,0
4.0,1,1.0,26.0,0.0,4,0
4.0,1,1.0,3126.0,0.0,1,1
4.0,6,78.0,3004.0,-7.0,1,0
4.0,1,71.0,2804.0,-14.0,1,0
4.0,1,73.0,2429.0,-28.0,2,0
4.0,5,49.0,2254.0,28.0,2,0
4.0,2,52.0,2141.0,-28.0,2,1
4.0,12,51.0,2018.0,-28.0,2,0
4.0,6,45.0,1851.0,21.0,2,0
4.0,4,65.0,1712.0,-24.0,3,0
4.0,6,15.0,1327.0,31.0,3,0
4.0,5,70.0,1092.0,-34.0,3,0
4.0,5,19.0,703.0,34.0,4,0
4.0,20,54.0,524.0,-37.0,4,0
4.0,2,49.0,127.0,37.0,4,0
4.0,10,14.0,3181.0,0.0,1,0
4.0,14,14.0,2416.0,-6.0,2,0
4.0,1,71.0,2306.0,3.0,2,0
4.0,4,38.0,2137.0,-3.0,2,0
4.0,11,75.0,1964.0,3.0,2,0
4.0,2,49.0,1806.0,3.0,2,1
4.0,5,55.0,1633.0,3.0,3,0
4.0,2,86.0,1479.0,-3.0,3,0
4.0,1,57.0,1342.0,3.0,3,0
4.0,3,50.0,839.0,-4.0,4,0
4.0,10,65.0,626.0,4.0,4,0
4.0,4,80.0,336.0,-3.0,4,0
4.0,15,54.0,142.0,3.0,4,0
4.0,1,66.0,107.0,-3.0,4,1
4.0,4,54.0,3543.0,0.0,1,0
4.0,9,79.0,3288.0,-7.0,1,0
4.0,24,72.0,2700.0,7.0,2,0
4.0,1,41.0,2566.0,-7.0,2,1
4.0,8,21.0,2471.0,-7.0,2,0
4.0,13,36.0,2313.0,-4.0,2,0
4.0,8,78.0,2097.0,-18.0,2,0
4.0,8,30.0,1681.0,-25.0,3,0
4.0,4,22.0,1259.0,25.0,3,0
4.0,4,70.0,1204.0,-28.0,3,0
4.0,13,74.0,1072.0,28.0,3,0
4.0,5,60.0,1024.0,-28.0,3,0
4.0,17,18.0,120.0,-35.0,4,1
4.0,8,66.0,39.0,35.0,4,0
4.0,1,43.0,3433.0,0.0,1,0
4.0,6,72.0,3308.0,0.0,1,0
4.0,8,29.0,3084.0,0.0,1,0
4.0,1,2.0,2858.0,-3.0,1,1
4.0,1,78.0,2722.0,3.0,1,0
4.0,9,78.0,2691.0,-3.0,2,0
4.0,7,59.0,2648.0,3.0,2,0
4.0,8,94.0,2594.0,-3.0,2,0
4.0,5,8.0,2283.0,3.0,2,0
4.0,13,95.0,2183.0,-6.0,2,0
4.0,15,79.0,1995.0,-13.0,2,0
4.0,3,57.0,1890.0,-20.0,2,0
4.0,1,46.0,1635.0,-20.0,3,1
4.0,10,80.0,1452.0,-27.0,3,0
4.0,7,70.0,725.0,-40.0,4,0
4.0,1,33.0,257.0,40.0,4,1
4.0,6,30.0,3365.0,0.0,1,0
4.0,12,35.0,2936.0,7.0,1,0
4.0,1,71.0,2849.0,-10.0,1,0
4.0,1,68.0,2723.0,10.0,1,0
4.0,6,40.0,2620.0,-10.0,2,0
4.0,22,53.0,2382.0,10.0,2,0
4.0,4,68.0,1742.0,10.0,3,0
4.0,1,6.0,1345.0,-10.0,3,0
4.0,7,22.0,1220.0,7.0,3,0
4.0,6,42.0,993.0,-7.0,3,0
4.0,7,47.0,610.0,7.0,4,0
4.0,3,72.0,240.0,0.0,4,0
4.0,4,68.0,160.0,0.0,4,0
4.0,15,50.0,15.0,0.0,4,0
4.0,3,22.0,615.0,0.0,5,0
4.0,5,85.0,3531.0,0.0,1,0
4.0,6,56.0,3134.0,-7.0,1,0
4.0,5,16.0,2606.0,-7.0,2,0
4.0,4,69.0,2503.0,7.0,2,0
4.0,3,54.0,2377.0,-7.0,2,0
4.0,7,58.0,2203.0,7.0,2,0
4.0,1,73.0,2071.0,-7.0,2,0
4.0,11,81.0,1884.0,-14.0,2,0
4.0,8,65.0,1694.0,21.0,3,0
4.0,1,22.0,1561.0,-21.0,3,1
4.0,16,84.0,1480.0,21.0,3,0
4.0,10,58.0,944.0,14.0,3,0
4.0,7,73.0,683.0,7.0,4,0
4.0,9,59.0,362.0,0.0,4,0
4.0,1,1.0,47.0,-6.0,4,1
4.0,4,59.0,3435.0,0.0,1,0
4.0,1,3.0,3153.0,0.0,1,1
4.0,2,75.0,3064.0,-7.0,1,0
4.0,4,31.0,2965.0,-7.0,1,0
4.0,1,25.0,2733.0,-4.0,1,0
4.0,1,73.0,2624.0,1.0,2,0
4.0,1,54.0,2512.0,-1.0,2,0
4.0,10,28.0,1869.0,-8.0,2,0
4.0,5,32.0,1246.0,-19.0,3,1
4.0,5,63.0,1182.0,19.0,3,0
4.0,6,62.0,977.0,-19.0,3,0
4.0,5,5.0,457.0,19.0,4,0
4.0,3,60.0,358.0,-22.0,4,0
4.0,1,45.0,66.0,22.0,4,0
4.0,6,66.0,3040.0,-7.0,1,1
4.0,10,17.0,2762.0,0.0,1,0
4.0,11,56.0,2440.0,-3.0,2,0
4.0,9,66.0,2301.0,3.0,2,0
4.0,3,40.0,2098.0,-3.0,2,1
4.0,4,22.0,1932.0,-3.0,2,0
4.0,12,86.0,1873.0,0.0,2,0
4.0,6,57.0,1643.0,3.0,3,0
4.0,7,60.0,1523.0,-3.0,3,0
4.0,13,79.0,1388.0,3.0,3,0
4.0,4,74.0,534.0,-4.0,4,0
4.0,8,68.0,426.0,4.0,4,0
4.0,3,48.0,3362.0,0.0,1,0
4.0,4,11.0,3259.0,0.0,1,0
4.0,9,68.0,3092.0,0.0,1,0
4.0,1,13.0,2788.0,0.0,1,1
4.0,7,74.0,2186.0,-7.0,2,0
4.0,10,50.0,2085.0,7.0,2,0
4.0,1,77.0,2012.0,-7.0,2,0
4.0,2,64.0,1944.0,7.0,2,0
4.0,9,40.0,1387.0,4.0,3,0
4.0,13,83.0,1309.0,-4.0,3,0
4.0,15,90.0,996.0,-11.0,3,0
4.0,5,43.0,907.0,11.0,3,0
4.0,4,75.0,810.0,-11.0,4,0
4.0,6,37.0,224.0,11.0,4,0
4.0,14,70.0,3067.0,-14.0,1,0
4.0,23,64.0,2816.0,14.0,1,0
4.0,1,21.0,2715.0,-14.0,1,1
4.0,3,53.0,2547.0,14.0,2,0
4.0,8,86.0,2435.0,-14.0,2,0
4.0,9,28.0,2247.0,14.0,2,0
4.0,11,63.0,2131.0,-17.0,2,0
4.0,4,10.0,1920.0,17.0,2,0
4.0,3,55.0,1864.0,-20.0,2,1
4.0,13,13.0,1809.0,20.0,2,0
4.0,14,74.0,1693.0,-23.0,3,0
4.0,4,8.0,1366.0,23.0,3,0
4.0,18,46.0,870.0,-26.0,4,0
4.0,4,75.0,3052.0,-1.0,1,0
4.0,1,53.0,2927.0,1.0,1,0
4.0,9,69.0,2467.0,1.0,2,0
4.0,6,45.0,2228.0,-1.0,2,0
4.0,14,34.0,1842.0,1.0,2,0
4.0,14,42.0,1650.0,-4.0,3,0
4.0,5,60.0,1539.0,4.0,3,0
4.0,8,47.0,1145.0,-4.0,3,0
4.0,1,69.0,1060.0,4.0,3,0
4.0,2,66.0,864.0,4.0,4,0
4.0,13,83.0,426.0,-3.0,4,0
4.0,2,18.0,484.0,1.0,5,0
4.0,14,81.0,3288.0,-7.0,1,0
4.0,9,86.0,3021.0,-14.0,1,0
4.0,13,60.0,2922.0,14.0,1,0
4.0,5,69.0,2700.0,-14.0,2,0
4.0,3,69.0,2566.0,14.0,2,0
4.0,11,54.0,2392.0,-14.0,2,0
4.0,2,53.0,2202.0,14.0,2,0
4.0,7,62.0,2014.0,-14.0,2,0
4.0,6,70.0,1919.0,14.0,2,0
4.0,8,88.0,1683.0,-11.0,3,0
4.0,10,22.0,1340.0,11.0,3,0
4.0,4,4.0,1025.0,7.0,3,0
4.0,4,45.0,960.0,-10.0,3,0
4.0,7,12.0,365.0,10.0,4,0
4.0,18,94.0,227.0,6.0,4,0
4.0,6,14.0,120.0,-1.0,4,0
4.0,1,2.0,3143.0,0.0,1,1
4.0,3,59.0,3008.0,-7.0,1,0
4.0,5,31.0,2708.0,-14.0,1,0
4.0,1,1.0,1860.0,10.0,2,1
4.0,9,73.0,1700.0,-17.0,3,0
4.0,2,66.0,1634.0,17.0,3,0
4.0,5,73.0,1067.0,-24.0,3,0
4.0,14,47.0,900.0,24.0,4,0
4.0,8,20.0,798.0,-24.0,4,1
4.0,20,20.0,733.0,-24.0,4,0
4.0,8,71.0,364.0,-28.0,4,0
4.0,5,63.0,267.0,28.0,4,0
