down,yards_to_go,yard_line,time_remaining,score_diff,win_probability,score_time_interaction
3.0,21,86.0,507.0,0.0,0.279112861258909,0.0
1.0,10,61.0,491.0,0.0,0.562783557572402,0.0
2.0,10,61.0,451.0,0.0,0.512321745394729,0.0
3.0,10,61.0,446.0,0.0,0.44573722127825,0.0
1.0,10,50.0,427.0,0.0,0.623061614576727,0.0
2.0,5,45.0,383.0,0.0,0.634666153695434,0.0
1.0,10,75.0,3600.0,0.0,0.546261787414551,0.0
2.0,3,68.0,3565.0,0.0,0.564232468605042,0.0
3.0,1,66.0,3527.0,0.0,0.555987477302551,0.0
1.0,10,64.0,3489.0,0.0,0.572573363780975,0.0
2.0,1,55.0,3446.0,0.0,0.600083947181702,0.0
1.0,10,52.0,3406.0,0.0,0.584446668624878,0.0
2.0,5,47.0,3373.0,0.0,0.57169771194458,0.0
3.0,5,47.0,3326.0,0.0,0.544728577136993,0.0
1.0,10,92.0,3279.0,0.0,0.45945480465889,0.0
2.0,7,89.0,3244.0,0.0,0.46529033780098,0.0
3.0,3,85.0,3203.0,0.0,0.440709859132767,0.0
1.0,10,62.0,3187.0,0.0,0.572573363780975,0.0
2.0,3,55.0,3163.0,0.0,0.58138233423233,0.0
1.0,10,26.0,3139.0,0.0,0.650262236595154,0.0
1.0,10,75.0,3133.0,-7.0,0.302174389362335,-21931.0
2.0,7,72.0,3093.0,-7.0,0.294793784618378,-21651.0
3.0,7,72.0,3087.0,-7.0,0.279505997896194,-21609.0
1.0,10,65.0,3048.0,-7.0,0.321428745985031,-21336.0
2.0,1,56.0,2988.0,-7.0,0.340007871389389,-20916.0
1.0,10,52.0,2961.0,-7.0,0.338832199573517,-20727.0
2.0,5,47.0,2922.0,-7.0,0.327772438526154,-20454.0
1.0,10,35.0,2886.0,-7.0,0.352684080600739,-20202.0
2.0,10,35.0,2880.0,-7.0,0.335813522338867,-20160.0
3.0,10,35.0,2874.0,-7.0,0.308578938245773,-20118.0
1.0,10,75.0,2831.0,4.0,0.658490002155304,11324.0
2.0,1,66.0,2795.0,4.0,0.684809446334839,11180.0
1.0,10,58.0,2756.0,4.0,0.678481161594391,11024.0
1.0,10,47.0,2712.0,4.0,0.698181688785553,10848.0
2.0,10,47.0,2706.0,4.0,0.682506144046783,10824.0
3.0,4,41.0,2700.0,4.0,0.682493805885315,10800.0
1.0,10,25.0,2660.0,4.0,0.723887920379639,10640.0
1.0,25,30.0,2604.0,4.0,0.711285710334778,10416.0
2.0,16,21.0,2564.0,4.0,0.710845410823822,10256.0
1.0,10,75.0,2560.0,-11.0,0.179163858294487,-28160.0
2.0,10,75.0,2556.0,-11.0,0.169453114271164,-28116.0
3.0,4,69.0,2517.0,-11.0,0.166217178106308,-27687.0
1.0,10,45.0,2478.0,-11.0,0.211922109127045,-27258.0
1.0,10,35.0,2446.0,-11.0,0.217608243227005,-26906.0
2.0,10,35.0,2405.0,-11.0,0.208162426948547,-26455.0
1.0,10,22.0,2358.0,-11.0,0.237405627965927,-25938.0
2.0,13,25.0,2314.0,-11.0,0.216390952467918,-25454.0
3.0,11,23.0,2267.0,-11.0,0.201846182346344,-24937.0
1.0,3,3.0,2219.0,-11.0,0.254963397979736,-24409.0
1.0,10,93.0,2208.0,11.0,0.834860801696777,24288.0
2.0,5,88.0,2169.0,11.0,0.838488936424255,23859.0
1.0,10,70.0,2128.0,11.0,0.856480240821838,23408.0
2.0,6,66.0,2087.0,11.0,0.855369329452515,22957.0
3.0,7,67.0,2043.0,11.0,0.842288553714752,22473.0
1.0,10,44.0,2001.0,11.0,0.875467419624329,22011.0
2.0,10,44.0,1962.0,11.0,0.867483258247376,21582.0
3.0,6,40.0,1920.0,11.0,0.868958234786987,21120.0
4.0,1,35.0,1911.0,11.0,0.85940682888031,21021.0
1.0,10,65.0,1908.0,-11.0,0.168426796793938,-20988.0
2.0,5,60.0,1902.0,-11.0,0.167149811983109,-20922.0
3.0,2,57.0,1898.0,-11.0,0.170487642288208,-20878.0
1.0,10,51.0,1893.0,-11.0,0.190590649843216,-20823.0
2.0,8,49.0,1886.0,-11.0,0.175716638565063,-20746.0
1.0,10,34.0,1861.0,-11.0,0.198171749711037,-20471.0
1.0,10,16.0,1838.0,-11.0,0.22712454199791,-20218.0
1.0,10,75.0,1834.0,4.0,0.692986369132996,7336.0
2.0,8,73.0,1828.0,4.0,0.677165806293488,7312.0
1.0,10,65.0,1818.0,4.0,0.705617249011993,7272.0
1.0,10,52.0,1813.0,4.0,0.73839408159256,7252.0
1.0,5,70.0,1800.0,-7.0,0.254856497049332,-12600.0
1.0,10,61.0,1761.0,-7.0,0.260947585105896,-12327.0
2.0,9,60.0,1721.0,-7.0,0.254757583141327,-12047.0
3.0,5,56.0,1684.0,-7.0,0.259662449359894,-11788.0
1.0,10,39.0,1642.0,-7.0,0.292866349220276,-11494.0
2.0,5,34.0,1605.0,-7.0,0.302720069885254,-11235.0
3.0,3,32.0,1565.0,-7.0,0.279899835586548,-10955.0
1.0,1,1.0,1516.0,-7.0,0.404966056346893,-10612.0
1.0,10,99.0,1509.0,7.0,0.786677300930023,10563.0
2.0,10,99.0,1506.0,7.0,0.770877361297607,10542.0
1.0,10,81.0,1466.0,7.0,0.793084144592285,10262.0
2.0,20,91.0,1459.0,7.0,0.755154371261597,10213.0
3.0,12,83.0,1416.0,7.0,0.762850999832153,9912.0
1.0,10,51.0,1367.0,-7.0,0.275851875543594,-9569.0
2.0,11,52.0,1325.0,-7.0,0.248639866709709,-9275.0
3.0,5,46.0,1284.0,-7.0,0.242939651012421,-8988.0
4.0,4,45.0,1238.0,-7.0,0.206887915730476,-8666.0
1.0,10,28.0,1213.0,-7.0,0.314150363206863,-8491.0
2.0,10,28.0,1205.0,-7.0,0.297537505626678,-8435.0
3.0,7,25.0,1162.0,-7.0,0.289839804172516,-8134.0
1.0,10,75.0,1157.0,0.0,0.56209671497345,0.0
2.0,11,76.0,1116.0,0.0,0.528411865234375,0.0
3.0,6,71.0,1073.0,0.0,0.528696894645691,0.0
1.0,10,62.0,1034.0,0.0,0.59254652261734,0.0
1.0,10,48.0,1001.0,0.0,0.607348024845123,0.0
2.0,2,40.0,963.0,0.0,0.649665474891663,0.0
3.0,1,39.0,930.0,0.0,0.623348951339722,0.0
1.0,10,37.0,900.0,0.0,0.658383309841156,0.0
1.0,10,20.0,859.0,0.0,0.685339450836182,0.0
2.0,5,15.0,855.0,0.0,0.670957505702972,0.0
3.0,4,14.0,816.0,0.0,0.661639273166657,0.0
1.0,10,10.0,772.0,0.0,0.719633281230927,0.0
2.0,7,7.0,730.0,0.0,0.706254959106445,0.0
3.0,7,7.0,726.0,0.0,0.675942718982697,0.0
1.0,10,75.0,723.0,-7.0,0.169608771800995,-5061.0
2.0,14,79.0,696.0,-7.0,0.142831653356552,-4872.0
1.0,10,62.0,656.0,-7.0,0.191623613238335,-4592.0
2.0,5,57.0,622.0,-7.0,0.186625361442566,-4354.0
3.0,2,54.0,582.0,-7.0,0.181204423308373,-4074.0
1.0,10,38.0,544.0,-7.0,0.225800439715385,-3808.0
2.0,10,38.0,533.0,-7.0,0.209770783782005,-3731.0
1.0,10,75.0,527.0,0.0,0.566327631473541,0.0
2.0,15,80.0,490.0,0.0,0.523130655288696,0.0
1.0,7,7.0,482.0,0.0,0.652815341949463,0.0
2.0,8,8.0,442.0,0.0,0.634463489055634,0.0
1.0,10,75.0,437.0,-7.0,0.189727008342743,-3059.0
1.0,10,65.0,396.0,-7.0,0.218020781874657,-2772.0
2.0,3,58.0,353.0,-7.0,0.20860193669796,-2471.0
1.0,10,42.0,311.0,-7.0,0.241781860589981,-2177.0
2.0,10,42.0,305.0,-7.0,0.212746322154999,-2135.0
3.0,8,40.0,263.0,-7.0,0.190724283456802,-1841.0
4.0,8,40.0,258.0,-7.0,0.143506750464439,-1806.0
1.0,10,60.0,253.0,7.0,0.929493963718414,1771.0
2.0,9,59.0,208.0,7.0,0.919288396835327,1456.0
3.0,9,59.0,203.0,7.0,0.912049412727356,1421.0
1.0,10,80.0,189.0,-7.0,0.131027311086655,-1323.0
2.0,10,80.0,183.0,-7.0,0.113970771431923,-1281.0
3.0,5,75.0,141.0,-7.0,0.0952970385551453,-987.0
4.0,5,75.0,138.0,-7.0,0.065316952764988,-966.0
1.0,10,16.0,133.0,7.0,0.980467438697815,931.0
2.0,3,9.0,120.0,7.0,0.986166000366211,840.0
3.0,1,7.0,113.0,7.0,0.987165629863739,791.0
1.0,10,72.0,104.0,-14.0,0.0035539255477488,-1456.0
2.0,1,63.0,98.0,-14.0,0.0026790215633809,-1372.0
1.0,10,45.0,76.0,-14.0,0.004504619166255,-1064.0
1.0,10,26.0,68.0,-14.0,0.0044106934219598,-952.0
1.0,10,73.0,3592.0,0.0,0.433207958936691,0.0
2.0,4,67.0,3559.0,0.0,0.43170577287674,0.0
3.0,4,67.0,3554.0,0.0,0.41444930434227,0.0
1.0,10,52.0,3515.0,0.0,0.48011788725853,0.0
2.0,15,57.0,3511.0,0.0,0.432972580194473,0.0
3.0,15,57.0,3470.0,0.0,0.401203244924545,0.0
1.0,10,96.0,3455.0,0.0,0.598116755485535,0.0
1.0,10,83.0,3423.0,0.0,0.608471512794495,0.0
2.0,2,75.0,3389.0,0.0,0.62197345495224,0.0
1.0,10,54.0,3352.0,0.0,0.647396624088287,0.0
1.0,10,38.0,3325.0,0.0,0.698840498924255,0.0
2.0,1,29.0,3298.0,0.0,0.722106695175171,0.0
1.0,10,24.0,3270.0,0.0,0.716102182865143,0.0
2.0,10,24.0,3263.0,0.0,0.70549464225769,0.0
3.0,5,19.0,3226.0,0.0,0.697296380996704,0.0
1.0,10,80.0,3178.0,-3.0,0.328450173139572,-9534.0
1.0,10,66.0,3141.0,-3.0,0.356940239667892,-9423.0
2.0,8,64.0,3099.0,-3.0,0.344893425703049,-9297.0
1.0,10,40.0,3052.0,-3.0,0.425580859184265,-9156.0
2.0,9,39.0,3011.0,-3.0,0.409287750720978,-9033.0
3.0,9,39.0,3006.0,-3.0,0.37378853559494,-9018.0
1.0,10,60.0,2961.0,3.0,0.74666953086853,8883.0
1.0,20,53.0,2913.0,3.0,0.751026093959808,8739.0
2.0,11,44.0,2886.0,3.0,0.75560063123703,8658.0
3.0,5,38.0,2851.0,3.0,0.745214283466339,8553.0
1.0,8,8.0,2811.0,3.0,0.791754543781281,8433.0
2.0,4,4.0,2772.0,3.0,0.786616146564484,8316.0
3.0,1,1.0,2737.0,3.0,0.785265207290649,8211.0
4.0,1,1.0,2700.0,3.0,0.753069818019867,8100.0
1.0,10,99.0,2697.0,-3.0,0.309053272008896,-8091.0
2.0,8,97.0,2655.0,-3.0,0.291049718856812,-7965.0
3.0,8,97.0,2649.0,-3.0,0.272016048431397,-7947.0
1.0,10,23.0,2628.0,3.0,0.775404572486877,7884.0
2.0,2,15.0,2588.0,3.0,0.7954181432724,7764.0
3.0,1,14.0,2551.0,3.0,0.775177419185638,7653.0
1.0,10,11.0,2511.0,3.0,0.78159499168396,7533.0
2.0,12,13.0,2470.0,3.0,0.766848206520081,7410.0
1.0,10,75.0,2463.0,-10.0,0.174323216080666,-24630.0
2.0,7,72.0,2433.0,-10.0,0.167818322777748,-24330.0
3.0,6,71.0,2392.0,-10.0,0.16475185751915,-23920.0
1.0,10,40.0,2356.0,-10.0,0.202016517519951,-23560.0
1.0,18,48.0,2312.0,-10.0,0.192854061722755,-23120.0
2.0,18,48.0,2308.0,-10.0,0.180985689163208,-23080.0
3.0,9,39.0,2270.0,-10.0,0.181379169225693,-22700.0
1.0,10,75.0,2260.0,7.0,0.789695858955383,15820.0
1.0,10,23.0,2253.0,-7.0,0.326434135437012,-15771.0
1.0,3,3.0,2211.0,-7.0,0.366451352834702,-15477.0
1.0,10,75.0,2206.0,0.0,0.599317193031311,0.0
1.0,10,57.0,2169.0,0.0,0.63450038433075,0.0
1.0,10,43.0,2134.0,0.0,0.642072677612305,0.0
2.0,8,41.0,2103.0,0.0,0.646742761135101,0.0
3.0,3,36.0,2076.0,0.0,0.671481728553772,0.0
1.0,10,32.0,2037.0,0.0,0.686915755271912,0.0
1.0,10,20.0,2010.0,0.0,0.704572021961212,0.0
2.0,10,20.0,2007.0,0.0,0.693718016147614,0.0
3.0,12,22.0,1966.0,0.0,0.670295596122742,0.0
1.0,10,75.0,1960.0,-7.0,0.232004314661026,-13720.0
1.0,10,60.0,1937.0,-7.0,0.252376884222031,-13559.0
2.0,3,53.0,1920.0,-7.0,0.263154864311218,-13440.0
3.0,3,53.0,1880.0,-7.0,0.253154695034027,-13160.0
1.0,10,48.0,1855.0,-7.0,0.272340327501297,-12985.0
2.0,9,47.0,1847.0,-7.0,0.247904434800148,-12929.0
3.0,15,53.0,1839.0,-7.0,0.223458766937256,-12873.0
1.0,10,75.0,1800.0,7.0,0.786856532096863,12600.0
1.0,10,57.0,1765.0,7.0,0.817255198955536,12355.0
2.0,1,48.0,1741.0,7.0,0.826796293258667,12187.0
1.0,10,44.0,1714.0,7.0,0.827045440673828,11998.0
1.0,10,31.0,1698.0,7.0,0.848023414611816,11886.0
1.0,10,20.0,1661.0,7.0,0.862495064735413,11627.0
2.0,7,17.0,1629.0,7.0,0.866458892822266,11403.0
1.0,3,3.0,1589.0,7.0,0.889896988868713,11123.0
2.0,4,4.0,1546.0,7.0,0.880043923854828,10822.0
1.0,10,75.0,1540.0,-14.0,0.0886886119842529,-21560.0
1.0,10,64.0,1497.0,-14.0,0.105218455195427,-20958.0
2.0,8,62.0,1452.0,-14.0,0.095264807343483,-20328.0
3.0,5,59.0,1410.0,-14.0,0.095329724252224,-19740.0
1.0,10,77.0,1360.0,14.0,0.93401300907135,19040.0
2.0,8,75.0,1326.0,14.0,0.932975769042969,18564.0
3.0,4,71.0,1287.0,14.0,0.935454308986664,18018.0
1.0,10,56.0,1254.0,14.0,0.951602876186371,17556.0
2.0,5,51.0,1213.0,14.0,0.953915178775787,16982.0
3.0,5,51.0,1207.0,14.0,0.949616551399231,16898.0
1.0,10,97.0,1193.0,-14.0,0.0529284924268723,-16702.0
2.0,8,95.0,1152.0,-14.0,0.0468039773404598,-16128.0
3.0,7,94.0,1113.0,-14.0,0.0447212681174278,-15582.0
1.0,10,83.0,1052.0,14.0,0.953928112983704,14728.0
2.0,2,75.0,1032.0,14.0,0.956108272075653,14448.0
1.0,10,72.0,997.0,14.0,0.955353140830994,13958.0
1.0,10,62.0,969.0,14.0,0.96154522895813,13566.0
2.0,10,62.0,965.0,14.0,0.955758154392242,13510.0
3.0,5,57.0,962.0,14.0,0.954813539981842,13468.0
1.0,10,48.0,926.0,14.0,0.961268305778503,12964.0
2.0,1,39.0,903.0,14.0,0.974330008029938,12642.0
3.0,11,49.0,900.0,14.0,0.960393071174622,12600.0
1.0,10,96.0,842.0,-14.0,0.0360889844596386,-11788.0
2.0,10,96.0,836.0,-14.0,0.0319837518036366,-11704.0
3.0,4,90.0,796.0,-14.0,0.0377973131835461,-11144.0
1.0,10,67.0,778.0,14.0,0.971744656562805,10892.0
2.0,9,66.0,742.0,14.0,0.969520330429077,10388.0
1.0,10,52.0,702.0,14.0,0.975132346153259,9828.0
2.0,9,51.0,664.0,14.0,0.970840334892273,9296.0
3.0,9,51.0,660.0,14.0,0.967941522598267,9240.0
1.0,14,96.0,605.0,-14.0,0.0233824513852596,-8470.0
2.0,14,96.0,601.0,-14.0,0.0199391096830368,-8414.0
1.0,20,86.0,527.0,-14.0,0.0312250908464193,-7378.0
2.0,11,77.0,487.0,-14.0,0.0236402563750744,-6818.0
3.0,4,70.0,446.0,-14.0,0.0390427187085152,-6244.0
1.0,10,61.0,422.0,-14.0,0.0426061674952507,-5908.0
2.0,1,52.0,403.0,-14.0,0.0476176291704178,-5642.0
1.0,10,46.0,377.0,-14.0,0.0569017603993416,-5278.0
2.0,3,39.0,340.0,-14.0,0.0503969267010689,-4760.0
3.0,9,45.0,300.0,-14.0,0.0326314531266689,-4200.0
1.0,10,41.0,247.0,-14.0,0.0353775434195995,-3458.0
2.0,10,41.0,241.0,-14.0,0.0263999830931425,-3374.0
3.0,8,39.0,196.0,-14.0,0.0220495313405991,-2744.0
1.0,10,24.0,184.0,-14.0,0.0219296794384718,-2576.0
2.0,10,24.0,179.0,-14.0,0.0216452274471521,-2506.0
3.0,10,24.0,176.0,-14.0,0.0197758898139,-2464.0
4.0,10,24.0,171.0,-14.0,0.0129660656675696,-2394.0
1.0,10,77.0,161.0,6.0,0.89487487077713,966.0
2.0,6,73.0,156.0,6.0,0.905082046985626,936.0
3.0,5,72.0,145.0,6.0,0.90905886888504,870.0
1.0,10,57.0,132.0,6.0,0.96028345823288,792.0
2.0,5,52.0,120.0,6.0,0.970119953155518,720.0
3.0,2,49.0,76.0,6.0,0.980728268623352,456.0
1.0,10,80.0,21.0,-6.0,0.0473355203866959,-126.0
2.0,3,73.0,16.0,-6.0,0.0593827664852142,-96.0
1.0,10,68.0,8.0,-6.0,0.0609344430267811,-48.0
1.0,10,55.0,4.0,-6.0,0.0859502851963043,-24.0
1.0,10,75.0,3596.0,0.0,0.433207958936691,0.0
2.0,8,73.0,3564.0,0.0,0.41529580950737,0.0
1.0,10,61.0,3531.0,0.0,0.454899400472641,0.0
1.0,10,50.0,3492.0,0.0,0.48011788725853,0.0
2.0,8,48.0,3456.0,0.0,0.461846560239792,0.0
3.0,8,48.0,3454.0,0.0,0.429563641548157,0.0
1.0,10,89.0,3413.0,0.0,0.598094701766968,0.0
2.0,4,83.0,3379.0,0.0,0.606014788150787,0.0
3.0,2,81.0,3335.0,0.0,0.59914493560791,0.0
1.0,20,74.0,3267.0,0.0,0.606623947620392,0.0
2.0,20,74.0,3263.0,0.0,0.591562747955322,0.0
3.0,20,74.0,3258.0,0.0,0.566153883934021,0.0
1.0,10,81.0,3204.0,0.0,0.419510036706924,0.0
2.0,8,79.0,3171.0,0.0,0.415393084287643,0.0
3.0,12,83.0,3136.0,0.0,0.375712752342224,0.0
1.0,10,56.0,3125.0,0.0,0.643192768096924,0.0
2.0,6,52.0,3086.0,0.0,0.637835204601288,0.0
1.0,10,43.0,3048.0,0.0,0.650684177875519,0.0
2.0,7,40.0,3015.0,0.0,0.670053005218506,0.0
3.0,5,38.0,2970.0,0.0,0.66317093372345,0.0
4.0,3,36.0,2926.0,0.0,0.630490899085999,0.0
1.0,10,63.0,2923.0,0.0,0.463444411754608,0.0
2.0,20,73.0,2885.0,0.0,0.412528604269028,0.0
3.0,18,71.0,2848.0,0.0,0.389225453138351,0.0
1.0,10,72.0,2821.0,0.0,0.60550057888031,0.0
1.0,10,13.0,2781.0,0.0,0.704935431480408,0.0
2.0,7,10.0,2741.0,0.0,0.70347261428833,0.0
3.0,13,16.0,2700.0,0.0,0.669021844863892,0.0
1.0,10,75.0,2655.0,-3.0,0.340132474899292,-7965.0
1.0,10,60.0,2596.0,-3.0,0.360124558210373,-7788.0
1.0,10,49.0,2590.0,3.0,0.76233696937561,7770.0
2.0,6,45.0,2554.0,3.0,0.757369220256805,7662.0
3.0,5,44.0,2525.0,3.0,0.728268623352051,7575.0
4.0,1,40.0,2488.0,3.0,0.714233756065369,7464.0
1.0,10,38.0,2449.0,3.0,0.768688440322876,7347.0
2.0,5,33.0,2410.0,3.0,0.761525452136993,7230.0
1.0,10,23.0,2366.0,3.0,0.773271143436432,7098.0
2.0,8,21.0,2327.0,3.0,0.764096140861511,6981.0
3.0,2,15.0,2293.0,3.0,0.769434690475464,6879.0
1.0,10,12.0,2253.0,3.0,0.778443515300751,6759.0
2.0,9,11.0,2212.0,3.0,0.769415318965912,6636.0
1.0,10,75.0,2208.0,-10.0,0.182737484574318,-22080.0
2.0,6,71.0,2174.0,-10.0,0.177981480956078,-21740.0
3.0,14,79.0,2110.0,-10.0,0.148217096924782,-21100.0
1.0,10,70.0,2067.0,10.0,0.859044134616852,20670.0
2.0,10,70.0,2029.0,10.0,0.857081651687622,20290.0
3.0,10,70.0,2027.0,10.0,0.837214171886444,20270.0
1.0,10,76.0,2007.0,-10.0,0.178532987833023,-20070.0
2.0,23,89.0,1941.0,-10.0,0.132669389247894,-19410.0
3.0,19,85.0,1920.0,-10.0,0.12567164003849,-19200.0
1.0,10,66.0,1904.0,10.0,0.894296050071716,19040.0
2.0,9,65.0,1884.0,10.0,0.887145757675171,18840.0
1.0,10,50.0,1875.0,10.0,0.900129199028015,18750.0
2.0,10,50.0,1871.0,10.0,0.893326282501221,18710.0
3.0,9,49.0,1844.0,10.0,0.875047087669373,18440.0
1.0,10,38.0,1821.0,10.0,0.902284443378448,18210.0
2.0,10,38.0,1816.0,10.0,0.896645188331604,18160.0
1.0,10,75.0,1800.0,13.0,0.923900485038757,23400.0
2.0,14,79.0,1756.0,13.0,0.91354364156723,22828.0
3.0,9,74.0,1727.0,13.0,0.910960614681244,22451.0
1.0,10,99.0,1707.0,-13.0,0.0819243043661118,-22191.0
2.0,10,99.0,1668.0,-13.0,0.063021332025528,-21684.0
3.0,10,99.0,1663.0,-13.0,0.0578959248960018,-21619.0
1.0,10,66.0,1649.0,13.0,0.929854094982147,21437.0
2.0,8,64.0,1607.0,13.0,0.937624335289001,20891.0
1.0,10,55.0,1582.0,13.0,0.944237947463989,20566.0
2.0,9,54.0,1558.0,13.0,0.93964010477066,20254.0
3.0,16,61.0,1520.0,13.0,0.923810541629791,19760.0
1.0,10,80.0,1478.0,-13.0,0.0811273008584976,-19214.0
1.0,10,11.0,1471.0,13.0,0.956133782863617,19123.0
2.0,7,8.0,1430.0,13.0,0.955484807491302,18590.0
3.0,4,5.0,1389.0,13.0,0.956189692020416,18057.0
1.0,5,66.0,1358.0,-20.0,0.0451055653393269,-27160.0
1.0,10,61.0,1328.0,-20.0,0.0469552725553513,-26560.0
2.0,6,57.0,1291.0,-20.0,0.0413189381361008,-25820.0
3.0,5,56.0,1253.0,-20.0,0.035466019064188,-25060.0
1.0,10,96.0,1239.0,20.0,0.985748946666718,24780.0
2.0,6,92.0,1205.0,20.0,0.98582261800766,24100.0
3.0,3,89.0,1166.0,20.0,0.987319469451904,23320.0
1.0,10,50.0,1114.0,-20.0,0.0276980772614479,-22280.0
2.0,11,51.0,1077.0,-20.0,0.0199245512485504,-21540.0
1.0,10,40.0,1041.0,-20.0,0.0266468971967697,-20820.0
1.0,10,76.0,1035.0,20.0,0.991284132003784,20700.0
1.0,10,59.0,994.0,20.0,0.992013156414032,19880.0
2.0,11,60.0,949.0,20.0,0.990145862102509,18980.0
3.0,11,60.0,918.0,20.0,0.989055275917053,18360.0
1.0,10,47.0,900.0,20.0,0.993168115615845,18000.0
2.0,5,42.0,863.0,20.0,0.991730988025665,17260.0
1.0,10,35.0,822.0,20.0,0.995808959007263,16440.0
2.0,6,31.0,781.0,20.0,0.995694160461426,15620.0
3.0,5,30.0,739.0,20.0,0.997910559177399,14780.0
1.0,10,62.0,728.0,-20.0,0.0138471834361553,-14560.0
1.0,10,48.0,699.0,-20.0,0.0146897407248616,-13980.0
2.0,6,44.0,674.0,-20.0,0.0151269342750311,-13480.0
3.0,7,45.0,647.0,-20.0,0.0106837991625071,-12940.0
4.0,12,50.0,607.0,-20.0,0.0051691383123397,-12140.0
1.0,10,56.0,601.0,20.0,0.997900605201721,12020.0
2.0,9,55.0,565.0,20.0,0.998462200164795,11300.0
3.0,6,52.0,521.0,20.0,0.99918657541275,10420.0
1.0,3,3.0,472.0,20.0,0.999542832374573,9440.0
1.0,10,75.0,468.0,-27.0,8.83157190401107e-05,-12636.0
2.0,10,75.0,460.0,-27.0,8.45117683638819e-05,-12420.0
3.0,9,74.0,439.0,-27.0,7.73677820689045e-05,-11853.0
1.0,10,71.0,409.0,27.0,0.999921679496765,11043.0
2.0,12,73.0,402.0,27.0,0.999898195266724,10854.0
3.0,14,75.0,397.0,27.0,0.999882459640503,10719.0
1.0,10,80.0,382.0,-27.0,0.0001046304460032,-10314.0
2.0,5,75.0,353.0,-27.0,0.0001030313578667,-9531.0
3.0,1,71.0,330.0,-27.0,0.0001187808375107,-8910.0
1.0,10,70.0,309.0,-27.0,7.83065843279474e-05,-8343.0
2.0,10,70.0,306.0,-27.0,7.49337850720622e-05,-8262.0
3.0,4,64.0,279.0,-27.0,0.0001066247132257,-7533.0
1.0,10,68.0,231.0,27.0,0.999898552894592,6237.0
2.0,8,66.0,188.0,27.0,0.999868512153625,5076.0
3.0,9,67.0,145.0,27.0,0.999875903129578,3915.0
1.0,10,71.0,109.0,-27.0,6.42726372461766e-05,-2943.0
2.0,15,76.0,73.0,-27.0,5.74509504076559e-05,-1971.0
3.0,19,80.0,34.0,-27.0,0.000114303715236,-918.0
1.0,10,76.0,3595.0,0.0,0.546261787414551,0.0
2.0,2,68.0,3560.0,0.0,0.570898056030273,0.0
1.0,10,53.0,3510.0,0.0,0.579976439476013,0.0
2.0,3,46.0,3473.0,0.0,0.595600664615631,0.0
3.0,2,45.0,3434.0,0.0,0.571245610713959,0.0
1.0,10,39.0,3393.0,0.0,0.615244269371033,0.0
1.0,10,21.0,3348.0,0.0,0.660325348377228,0.0
2.0,7,18.0,3305.0,0.0,0.647826015949249,0.0
1.0,7,7.0,3263.0,0.0,0.684218168258667,0.0
1.0,10,85.0,3254.0,-7.0,0.2845518887043,-22778.0
2.0,5,80.0,3225.0,-7.0,0.278276890516281,-22575.0
3.0,5,80.0,3221.0,-7.0,0.268087118864059,-22547.0
1.0,10,71.0,3186.0,-7.0,0.302299022674561,-22302.0
1.0,10,37.0,3142.0,-7.0,0.357926964759827,-21994.0
1.0,10,15.0,3098.0,-7.0,0.391087472438812,-21686.0
1.0,2,2.0,3068.0,-7.0,0.417591243982315,-21476.0
1.0,10,54.0,3054.0,0.0,0.582758545875549,0.0
2.0,1,45.0,3007.0,0.0,0.597554385662079,0.0
1.0,10,42.0,2964.0,0.0,0.587220311164856,0.0
2.0,10,42.0,2925.0,0.0,0.569336712360382,0.0
3.0,10,42.0,2918.0,0.0,0.533689975738525,0.0
1.0,10,27.0,2879.0,0.0,0.649327635765076,0.0
1.0,10,14.0,2835.0,0.0,0.667566955089569,0.0
2.0,10,14.0,2831.0,0.0,0.65361499786377,0.0
1.0,2,2.0,2784.0,0.0,0.704287528991699,0.0
2.0,2,2.0,2742.0,0.0,0.69398307800293,0.0
3.0,2,2.0,2738.0,0.0,0.676532924175263,0.0
1.0,10,75.0,2735.0,-7.0,0.296278595924377,-19145.0
1.0,10,56.0,2696.0,-7.0,0.332561999559402,-18872.0
2.0,11,57.0,2656.0,-7.0,0.308152973651886,-18592.0
3.0,11,57.0,2651.0,-7.0,0.282208532094955,-18557.0
1.0,10,78.0,2635.0,7.0,0.737810730934143,18445.0
1.0,10,66.0,2592.0,7.0,0.76352721452713,18144.0
2.0,12,68.0,2550.0,7.0,0.735058009624481,17850.0
1.0,10,56.0,2508.0,7.0,0.779482483863831,17556.0
2.0,8,54.0,2462.0,7.0,0.765667915344238,17234.0
3.0,8,54.0,2401.0,7.0,0.740791022777557,16807.0
1.0,10,88.0,2347.0,-7.0,0.275987684726715,-16429.0
2.0,10,88.0,2341.0,-7.0,0.2684126496315,-16387.0
1.0,10,32.0,2334.0,7.0,0.807224869728088,16338.0
2.0,1,23.0,2297.0,7.0,0.833485960960388,16079.0
3.0,10,32.0,2174.0,7.0,0.792019844055176,15218.0
1.0,10,91.0,2138.0,-7.0,0.26411759853363,-14966.0
2.0,4,85.0,2097.0,-7.0,0.267992258071899,-14679.0
3.0,2,83.0,2057.0,-7.0,0.261412769556046,-14399.0
1.0,10,45.0,2009.0,7.0,0.808888077735901,14063.0
2.0,10,45.0,2006.0,7.0,0.797293126583099,14042.0
3.0,10,45.0,2001.0,7.0,0.778328061103821,14007.0
4.0,1,36.0,1959.0,7.0,0.792537331581116,13713.0
