down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,went_for_it
4.0,15.0,38.0,2809.0,0.0,1.0,0
4.0,10.0,23.0,2608.0,0.0,2.0,0
4.0,5.0,5.0,2296.0,-3.0,2.0,0
4.0,12.0,82.0,2127.0,-7.0,2.0,0
4.0,1.0,16.0,1870.0,7.0,2.0,1
4.0,10.0,52.0,1822.0,-7.0,2.0,0
4.0,6.0,52.0,1624.0,-7.0,3.0,0
4.0,7.0,16.0,1329.0,7.0,3.0,0
4.0,1.0,1.0,1225.0,10.0,3.0,0
4.0,5.0,5.0,979.0,13.0,3.0,0
4.0,20.0,90.0,929.0,-16.0,3.0,0
4.0,1.0,1.0,743.0,16.0,4.0,0
4.0,7.0,11.0,311.0,11.0,4.0,0
4.0,10.0,80.0,293.0,-11.0,4.0,1
4.0,20.0,28.0,105.0,-18.0,4.0,1
4.0,9.0,24.0,3280.0,0.0,1.0,0
4.0,18.0,36.0,3116.0,-3.0,1.0,0
4.0,17.0,82.0,2998.0,3.0,1.0,0
4.0,8.0,62.0,2710.0,-4.0,1.0,0
4.0,8.0,8.0,2528.0,4.0,2.0,0
4.0,7.0,61.0,2166.0,0.0,2.0,0
4.0,16.0,69.0,2052.0,0.0,2.0,0
4.0,8.0,54.0,1913.0,0.0,2.0,0
4.0,1.0,87.0,1828.0,0.0,2.0,0
4.0,17.0,55.0,1583.0,0.0,3.0,0
4.0,10.0,49.0,1308.0,0.0,3.0,0
4.0,10.0,80.0,1283.0,0.0,3.0,0
4.0,7.0,82.0,950.0,-7.0,3.0,0
4.0,13.0,39.0,889.0,7.0,4.0,0
4.0,1.0,84.0,817.0,-7.0,4.0,0
4.0,2.0,64.0,717.0,7.0,4.0,0
4.0,16.0,29.0,547.0,-7.0,4.0,0
4.0,6.0,76.0,477.0,4.0,4.0,0
4.0,5.0,66.0,390.0,-4.0,4.0,0
4.0,2.0,73.0,261.0,4.0,4.0,0
4.0,18.0,39.0,143.0,-4.0,4.0,1
4.0,7.0,15.0,3.0,-3.0,4.0,0
4.0,13.0,73.0,792.0,0.0,5.0,0
4.0,3.0,73.0,3128.0,0.0,1.0,1
4.0,4.0,22.0,3040.0,0.0,1.0,0
4.0,8.0,68.0,2925.0,-3.0,1.0,0
4.0,9.0,46.0,2862.0,3.0,1.0,0
4.0,14.0,84.0,2763.0,-3.0,1.0,0
4.0,5.0,48.0,2662.0,3.0,2.0,0
4.0,2.0,5.0,2430.0,-3.0,2.0,0
4.0,22.0,70.0,2259.0,0.0,2.0,0
4.0,8.0,69.0,2186.0,0.0,2.0,0
4.0,1.0,54.0,2067.0,0.0,2.0,0
4.0,2.0,8.0,1396.0,0.0,3.0,0
4.0,6.0,24.0,815.0,3.0,4.0,0
4.0,2.0,57.0,590.0,-6.0,4.0,0
4.0,20.0,39.0,208.0,-12.0,4.0,1
4.0,8.0,18.0,3328.0,0.0,1.0,0
4.0,4.0,59.0,3205.0,-3.0,1.0,0
4.0,1.0,55.0,3027.0,3.0,1.0,0
4.0,7.0,49.0,2863.0,-3.0,1.0,0
4.0,12.0,94.0,2746.0,3.0,1.0,0
4.0,1.0,71.0,2555.0,-4.0,2.0,0
4.0,20.0,55.0,2240.0,-11.0,2.0,0
4.0,5.0,64.0,2028.0,11.0,2.0,0
4.0,1.0,47.0,1866.0,-11.0,2.0,0
4.0,10.0,99.0,1802.0,11.0,2.0,1
4.0,7.0,11.0,1199.0,-18.0,3.0,0
4.0,16.0,86.0,1146.0,15.0,3.0,0
4.0,22.0,55.0,964.0,-15.0,3.0,0
4.0,5.0,85.0,894.0,15.0,4.0,0
4.0,10.0,75.0,826.0,-15.0,4.0,0
4.0,4.0,5.0,495.0,15.0,4.0,0
4.0,1.0,57.0,344.0,-18.0,4.0,1
4.0,15.0,22.0,26.0,-25.0,4.0,1
4.0,11.0,74.0,3478.0,0.0,1.0,0
4.0,24.0,81.0,3375.0,0.0,1.0,0
4.0,11.0,24.0,2898.0,-7.0,1.0,0
4.0,3.0,35.0,2659.0,4.0,2.0,0
4.0,7.0,87.0,2402.0,0.0,2.0,0
4.0,5.0,11.0,2225.0,0.0,2.0,0
4.0,3.0,73.0,2135.0,-3.0,2.0,0
4.0,4.0,6.0,1835.0,3.0,2.0,0
4.0,9.0,74.0,1712.0,6.0,3.0,0
4.0,6.0,57.0,1421.0,-1.0,3.0,0
4.0,9.0,93.0,1329.0,1.0,3.0,0
4.0,3.0,73.0,916.0,-6.0,3.0,0
4.0,1.0,3.0,484.0,6.0,4.0,0
4.0,5.0,82.0,189.0,9.0,4.0,0
4.0,5.0,55.0,146.0,-9.0,4.0,1
4.0,6.0,64.0,36.0,-17.0,4.0,1
4.0,16.0,86.0,3479.0,0.0,1.0,0
4.0,9.0,44.0,3221.0,-7.0,1.0,0
4.0,4.0,4.0,2779.0,7.0,1.0,0
4.0,2.0,27.0,2624.0,-10.0,2.0,0
4.0,7.0,82.0,2137.0,-7.0,2.0,0
4.0,9.0,83.0,1878.0,-14.0,2.0,0
4.0,12.0,51.0,1809.0,-14.0,2.0,0
4.0,7.0,15.0,1743.0,14.0,3.0,0
4.0,19.0,22.0,1615.0,-17.0,3.0,0
4.0,8.0,80.0,1553.0,14.0,3.0,0
4.0,6.0,69.0,1491.0,-14.0,3.0,0
4.0,10.0,44.0,1272.0,14.0,3.0,0
4.0,5.0,58.0,1090.0,-14.0,3.0,0
4.0,12.0,53.0,926.0,14.0,3.0,0
4.0,9.0,76.0,704.0,7.0,4.0,0
4.0,2.0,68.0,589.0,-7.0,4.0,0
4.0,8.0,31.0,361.0,7.0,4.0,0
4.0,14.0,67.0,129.0,-24.0,4.0,0
4.0,2.0,62.0,52.0,24.0,4.0,0
4.0,1.0,14.0,2149.0,-21.0,2.0,1
4.0,15.0,16.0,2066.0,-21.0,2.0,0
4.0,26.0,92.0,1966.0,21.0,2.0,0
4.0,10.0,74.0,791.0,-4.0,4.0,0
4.0,3.0,52.0,510.0,-11.0,4.0,1
4.0,9.0,42.0,421.0,-11.0,4.0,1
4.0,4.0,25.0,333.0,-11.0,4.0,0
4.0,12.0,44.0,170.0,11.0,4.0,0
4.0,20.0,45.0,3402.0,0.0,1.0,0
4.0,8.0,86.0,3318.0,0.0,1.0,0
4.0,9.0,58.0,3209.0,0.0,1.0,0
4.0,13.0,29.0,2933.0,0.0,1.0,0
4.0,6.0,6.0,2432.0,3.0,2.0,0
4.0,7.0,48.0,2254.0,-6.0,2.0,0
4.0,11.0,50.0,1853.0,-6.0,2.0,0
4.0,4.0,32.0,1613.0,6.0,3.0,0
4.0,17.0,72.0,1471.0,-9.0,3.0,0
4.0,17.0,62.0,885.0,-16.0,4.0,0
4.0,15.0,69.0,633.0,16.0,4.0,0
4.0,10.0,80.0,551.0,-16.0,4.0,0
4.0,9.0,81.0,445.0,16.0,4.0,0
4.0,6.0,51.0,246.0,-16.0,4.0,1
4.0,20.0,48.0,120.0,16.0,4.0,0
4.0,9.0,57.0,32.0,-16.0,4.0,1
4.0,5.0,60.0,3436.0,0.0,1.0,0
4.0,4.0,29.0,3193.0,0.0,1.0,0
4.0,2.0,48.0,2468.0,-4.0,2.0,0
4.0,13.0,33.0,2285.0,4.0,2.0,0
4.0,15.0,85.0,2132.0,4.0,2.0,0
4.0,12.0,74.0,1708.0,3.0,3.0,0
4.0,10.0,47.0,1593.0,-3.0,3.0,0
4.0,1.0,64.0,1396.0,-4.0,3.0,1
4.0,14.0,52.0,1243.0,4.0,3.0,0
4.0,11.0,20.0,1014.0,4.0,3.0,0
4.0,11.0,58.0,824.0,7.0,4.0,0
4.0,8.0,33.0,592.0,7.0,4.0,0
4.0,1.0,39.0,377.0,-7.0,4.0,1
4.0,15.0,23.0,171.0,0.0,4.0,0
4.0,3.0,61.0,3331.0,-7.0,1.0,0
4.0,1.0,74.0,3234.0,7.0,1.0,0
4.0,14.0,59.0,3064.0,-7.0,1.0,1
4.0,4.0,34.0,2599.0,0.0,2.0,0
4.0,21.0,49.0,2444.0,0.0,2.0,0
4.0,14.0,77.0,2164.0,-7.0,2.0,0
4.0,4.0,79.0,1988.0,-7.0,2.0,0
4.0,28.0,56.0,1817.0,-14.0,2.0,0
4.0,13.0,84.0,1569.0,-21.0,3.0,0
4.0,12.0,35.0,1376.0,21.0,3.0,0
4.0,7.0,79.0,1252.0,-21.0,3.0,0
4.0,3.0,64.0,794.0,-28.0,4.0,0
4.0,7.0,75.0,700.0,28.0,4.0,0
4.0,10.0,13.0,535.0,-28.0,4.0,1
4.0,12.0,47.0,291.0,21.0,4.0,0
4.0,22.0,72.0,149.0,-21.0,4.0,0
4.0,18.0,50.0,3454.0,0.0,1.0,0
4.0,6.0,29.0,2694.0,-7.0,2.0,0
4.0,14.0,64.0,2594.0,4.0,2.0,0
4.0,1.0,47.0,2278.0,-4.0,2.0,0
4.0,5.0,75.0,2131.0,4.0,2.0,0
4.0,11.0,41.0,1857.0,-4.0,2.0,0
4.0,23.0,93.0,1710.0,-3.0,3.0,0
4.0,4.0,51.0,1603.0,3.0,3.0,0
4.0,8.0,56.0,1478.0,5.0,3.0,0
4.0,18.0,46.0,489.0,-9.0,4.0,0
4.0,1.0,29.0,206.0,9.0,4.0,1
4.0,7.0,45.0,70.0,16.0,4.0,0
4.0,16.0,79.0,3525.0,0.0,1.0,0
4.0,5.0,64.0,3425.0,0.0,1.0,0
4.0,5.0,6.0,3069.0,0.0,1.0,0
4.0,18.0,70.0,2848.0,-3.0,1.0,0
4.0,4.0,59.0,2645.0,-3.0,2.0,0
4.0,7.0,59.0,2547.0,3.0,2.0,0
4.0,4.0,24.0,2388.0,-3.0,2.0,0
4.0,8.0,67.0,2333.0,0.0,2.0,0
4.0,21.0,43.0,1370.0,-21.0,3.0,0
4.0,9.0,48.0,1025.0,21.0,3.0,0
4.0,10.0,71.0,964.0,-21.0,3.0,0
4.0,15.0,72.0,865.0,21.0,4.0,0
4.0,2.0,57.0,803.0,-21.0,4.0,1
4.0,13.0,41.0,404.0,-28.0,4.0,1
4.0,1.0,28.0,33.0,28.0,4.0,1
4.0,3.0,74.0,3509.0,0.0,1.0,0
4.0,11.0,19.0,3392.0,0.0,1.0,0
4.0,8.0,52.0,3168.0,-3.0,1.0,0
4.0,5.0,55.0,3005.0,3.0,1.0,0
4.0,7.0,66.0,2872.0,-3.0,1.0,0
4.0,8.0,79.0,2764.0,3.0,1.0,0
4.0,10.0,83.0,2062.0,-3.0,2.0,0
4.0,9.0,15.0,1862.0,3.0,2.0,0
4.0,17.0,35.0,1513.0,6.0,3.0,0
4.0,4.0,51.0,1432.0,-6.0,3.0,0
4.0,15.0,89.0,1133.0,-13.0,3.0,0
4.0,1.0,46.0,999.0,13.0,3.0,0
4.0,5.0,12.0,894.0,13.0,4.0,0
4.0,9.0,19.0,744.0,-16.0,4.0,0
4.0,9.0,75.0,383.0,6.0,4.0,0
4.0,4.0,4.0,59.0,1.0,4.0,0
4.0,2.0,64.0,3068.0,-7.0,1.0,0
4.0,7.0,59.0,1625.0,7.0,3.0,0
4.0,9.0,47.0,1261.0,-7.0,3.0,0
4.0,6.0,7.0,627.0,14.0,4.0,0
4.0,4.0,71.0,437.0,10.0,4.0,0
4.0,7.0,68.0,152.0,3.0,4.0,0
4.0,10.0,80.0,3520.0,0.0,1.0,0
4.0,16.0,51.0,3412.0,0.0,1.0,0
4.0,3.0,79.0,3275.0,0.0,1.0,0
4.0,6.0,6.0,2353.0,-7.0,2.0,0
4.0,4.0,81.0,2262.0,4.0,2.0,0
4.0,7.0,20.0,2141.0,4.0,2.0,0
4.0,3.0,6.0,1994.0,7.0,2.0,0
4.0,10.0,67.0,1911.0,-10.0,2.0,0
4.0,19.0,24.0,1804.0,10.0,2.0,0
4.0,1.0,19.0,1429.0,10.0,3.0,1
4.0,3.0,10.0,1302.0,10.0,3.0,0
4.0,36.0,61.0,622.0,-1.0,4.0,0
4.0,17.0,60.0,482.0,1.0,4.0,0
4.0,1.0,50.0,274.0,-1.0,4.0,1
4.0,6.0,56.0,193.0,-7.0,4.0,1
4.0,2.0,12.0,25.0,7.0,4.0,0
4.0,4.0,71.0,3506.0,0.0,1.0,0
4.0,5.0,23.0,3293.0,0.0,1.0,0
4.0,6.0,61.0,3222.0,-3.0,1.0,0
4.0,15.0,62.0,3107.0,3.0,1.0,0
4.0,16.0,81.0,2522.0,-4.0,2.0,0
4.0,10.0,50.0,2324.0,4.0,2.0,0
4.0,9.0,88.0,2262.0,-4.0,2.0,0
4.0,7.0,74.0,1810.0,-18.0,2.0,0
4.0,19.0,72.0,1673.0,-18.0,3.0,0
4.0,10.0,72.0,1584.0,18.0,3.0,0
4.0,23.0,41.0,1447.0,18.0,3.0,0
4.0,20.0,87.0,1284.0,-18.0,3.0,0
4.0,16.0,39.0,1188.0,18.0,3.0,0
4.0,3.0,57.0,759.0,-25.0,4.0,0
4.0,6.0,63.0,593.0,25.0,4.0,0
4.0,19.0,69.0,449.0,-25.0,4.0,0
4.0,3.0,59.0,220.0,-25.0,4.0,1
4.0,9.0,78.0,3551.0,0.0,1.0,0
4.0,5.0,58.0,3421.0,0.0,1.0,0
4.0,2.0,2.0,3131.0,0.0,1.0,0
4.0,7.0,25.0,2700.0,-4.0,2.0,0
4.0,10.0,80.0,2407.0,-8.0,2.0,0
4.0,5.0,9.0,755.0,18.0,4.0,0
4.0,2.0,2.0,373.0,-18.0,4.0,0
4.0,6.0,8.0,29.0,15.0,4.0,1
4.0,7.0,62.0,3384.0,0.0,1.0,0
4.0,9.0,61.0,3181.0,0.0,1.0,0
4.0,4.0,74.0,3088.0,0.0,1.0,0
4.0,1.0,53.0,2953.0,0.0,1.0,1
4.0,11.0,38.0,2802.0,0.0,1.0,0
4.0,3.0,54.0,2267.0,-7.0,2.0,0
4.0,5.0,62.0,2094.0,7.0,2.0,0
4.0,5.0,44.0,1890.0,-7.0,2.0,0
4.0,4.0,33.0,1618.0,-7.0,3.0,0
4.0,3.0,23.0,1216.0,7.0,3.0,0
4.0,7.0,66.0,1129.0,-7.0,3.0,0
4.0,3.0,56.0,798.0,-14.0,4.0,1
4.0,14.0,48.0,703.0,14.0,4.0,0
4.0,3.0,39.0,384.0,-21.0,4.0,1
4.0,14.0,34.0,186.0,21.0,4.0,0
4.0,2.0,48.0,47.0,-21.0,4.0,1
4.0,14.0,88.0,3527.0,0.0,1.0,0
4.0,9.0,58.0,3219.0,0.0,1.0,0
4.0,1.0,66.0,2886.0,0.0,1.0,0
4.0,1.0,1.0,2442.0,0.0,2.0,0
4.0,7.0,7.0,2016.0,-3.0,2.0,0
4.0,1.0,70.0,1839.0,0.0,2.0,0
4.0,10.0,14.0,1454.0,0.0,3.0,0
4.0,13.0,22.0,1139.0,-3.0,3.0,0
4.0,13.0,46.0,1011.0,0.0,3.0,0
4.0,12.0,35.0,739.0,0.0,4.0,0
4.0,5.0,22.0,525.0,0.0,4.0,0
4.0,10.0,24.0,329.0,-3.0,4.0,0
4.0,8.0,39.0,244.0,0.0,4.0,0
4.0,8.0,43.0,109.0,0.0,4.0,0
4.0,10.0,52.0,814.0,0.0,5.0,0
4.0,15.0,30.0,502.0,0.0,5.0,0
4.0,9.0,74.0,3048.0,0.0,1.0,0
4.0,14.0,91.0,2726.0,-7.0,1.0,0
4.0,3.0,83.0,2493.0,-7.0,2.0,0
4.0,10.0,25.0,2004.0,-14.0,2.0,0
4.0,4.0,70.0,1920.0,11.0,2.0,0
4.0,5.0,24.0,1851.0,-11.0,2.0,0
4.0,6.0,28.0,1703.0,-8.0,3.0,0
4.0,12.0,44.0,1347.0,1.0,3.0,0
4.0,1.0,60.0,1112.0,-1.0,3.0,0
4.0,1.0,25.0,700.0,1.0,4.0,1
4.0,9.0,24.0,424.0,-1.0,4.0,0
4.0,1.0,24.0,167.0,-2.0,4.0,0
4.0,2.0,36.0,67.0,1.0,4.0,0
4.0,10.0,60.0,3327.0,0.0,1.0,0
4.0,10.0,51.0,3061.0,0.0,1.0,0
4.0,3.0,85.0,3002.0,0.0,1.0,0
4.0,15.0,44.0,2733.0,0.0,1.0,0
4.0,3.0,8.0,2344.0,0.0,2.0,0
4.0,9.0,83.0,1985.0,3.0,2.0,0
4.0,7.0,67.0,1698.0,-3.0,3.0,0
4.0,4.0,9.0,1297.0,-3.0,3.0,0
4.0,5.0,75.0,1209.0,3.0,3.0,0
4.0,1.0,59.0,1009.0,-10.0,3.0,0
4.0,16.0,99.0,900.0,10.0,4.0,0
4.0,7.0,9.0,757.0,-10.0,4.0,0
4.0,14.0,79.0,682.0,-14.0,4.0,0
4.0,6.0,54.0,593.0,14.0,4.0,0
4.0,16.0,86.0,492.0,-14.0,4.0,0
4.0,8.0,51.0,429.0,14.0,4.0,0
4.0,3.0,57.0,259.0,16.0,4.0,0
4.0,10.0,85.0,230.0,-16.0,4.0,0
4.0,6.0,20.0,3276.0,0.0,1.0,0
4.0,1.0,80.0,3148.0,-3.0,1.0,0
4.0,13.0,71.0,3010.0,3.0,1.0,0
4.0,1.0,4.0,2707.0,-3.0,1.0,0
4.0,3.0,65.0,2609.0,0.0,2.0,0
4.0,3.0,36.0,2011.0,0.0,2.0,1
4.0,2.0,60.0,1689.0,-7.0,3.0,0
4.0,5.0,55.0,1517.0,7.0,3.0,0
4.0,1.0,1.0,867.0,0.0,4.0,1
4.0,1.0,41.0,560.0,-7.0,4.0,1
4.0,4.0,38.0,365.0,7.0,4.0,0
4.0,1.0,21.0,131.0,-7.0,4.0,1
4.0,10.0,10.0,66.0,-7.0,4.0,1
4.0,3.0,29.0,13.0,0.0,4.0,0
4.0,4.0,5.0,3293.0,0.0,1.0,0
4.0,5.0,56.0,2902.0,-4.0,1.0,0
4.0,4.0,4.0,2366.0,4.0,2.0,0
4.0,5.0,11.0,2138.0,-7.0,2.0,0
4.0,10.0,10.0,1523.0,-11.0,3.0,0
4.0,7.0,53.0,1365.0,8.0,3.0,0
4.0,4.0,90.0,1280.0,-8.0,3.0,0
4.0,14.0,42.0,947.0,8.0,3.0,0
4.0,8.0,24.0,511.0,0.0,4.0,0
4.0,8.0,74.0,454.0,-3.0,4.0,0
4.0,18.0,82.0,366.0,3.0,4.0,0
4.0,1.0,39.0,3285.0,-7.0,1.0,1
4.0,11.0,25.0,3008.0,7.0,1.0,0
4.0,5.0,57.0,2928.0,-7.0,1.0,0
4.0,11.0,61.0,2739.0,7.0,1.0,0
4.0,18.0,63.0,2039.0,-7.0,2.0,0
4.0,4.0,25.0,1802.0,-14.0,2.0,0
4.0,10.0,66.0,1645.0,4.0,3.0,0
4.0,13.0,60.0,1446.0,-4.0,3.0,0
4.0,2.0,71.0,1405.0,4.0,3.0,0
4.0,6.0,58.0,1270.0,-4.0,3.0,0
4.0,3.0,57.0,642.0,18.0,4.0,0
4.0,2.0,48.0,163.0,-18.0,4.0,1
4.0,11.0,52.0,116.0,18.0,4.0,0
4.0,7.0,31.0,3465.0,-7.0,1.0,0
4.0,9.0,80.0,3324.0,4.0,1.0,0
4.0,1.0,31.0,3081.0,-4.0,1.0,1
4.0,16.0,44.0,2903.0,-3.0,1.0,0
4.0,19.0,63.0,2347.0,3.0,2.0,0
4.0,17.0,33.0,2214.0,3.0,2.0,0
4.0,5.0,5.0,1808.0,-4.0,2.0,0
4.0,10.0,86.0,1605.0,-6.0,3.0,0
4.0,4.0,26.0,1431.0,6.0,3.0,0
4.0,5.0,71.0,1347.0,-9.0,3.0,0
4.0,15.0,31.0,1141.0,9.0,3.0,0
4.0,8.0,57.0,797.0,9.0,4.0,0
4.0,8.0,12.0,661.0,-9.0,4.0,0
4.0,2.0,7.0,247.0,6.0,4.0,0
4.0,4.0,54.0,212.0,-9.0,4.0,1
4.0,10.0,39.0,115.0,-16.0,4.0,1
4.0,10.0,63.0,2781.0,0.0,1.0,0
4.0,5.0,56.0,2559.0,0.0,2.0,0
4.0,10.0,57.0,2421.0,0.0,2.0,0
4.0,1.0,56.0,2203.0,0.0,2.0,0
4.0,5.0,47.0,1915.0,0.0,2.0,0
4.0,5.0,70.0,1862.0,0.0,2.0,0
4.0,12.0,76.0,1432.0,-7.0,3.0,0
4.0,2.0,58.0,1343.0,7.0,3.0,0
4.0,8.0,65.0,1156.0,-7.0,3.0,0
4.0,9.0,55.0,1037.0,7.0,3.0,0
4.0,13.0,13.0,956.0,7.0,3.0,0
4.0,3.0,21.0,819.0,-10.0,4.0,0
4.0,1.0,76.0,717.0,7.0,4.0,0
4.0,9.0,23.0,608.0,-7.0,4.0,0
4.0,6.0,70.0,435.0,4.0,4.0,0
4.0,8.0,87.0,384.0,-4.0,4.0,0
4.0,5.0,54.0,3445.0,0.0,1.0,0
4.0,9.0,53.0,3336.0,0.0,1.0,0
4.0,7.0,77.0,3252.0,0.0,1.0,0
4.0,1.0,2.0,3004.0,0.0,1.0,0
4.0,7.0,79.0,2553.0,-4.0,2.0,0
4.0,1.0,2.0,2192.0,4.0,2.0,1
4.0,10.0,61.0,1748.0,-7.0,3.0,0
4.0,1.0,1.0,1315.0,0.0,3.0,1
4.0,5.0,28.0,966.0,0.0,3.0,0
4.0,15.0,65.0,677.0,-7.0,4.0,0
4.0,3.0,6.0,88.0,-21.0,4.0,1
4.0,11.0,32.0,3251.0,7.0,1.0,0
4.0,23.0,93.0,3160.0,-10.0,1.0,0
4.0,1.0,21.0,2671.0,-17.0,2.0,1
4.0,5.0,74.0,2587.0,17.0,2.0,0
4.0,1.0,3.0,2117.0,-17.0,2.0,0
4.0,8.0,27.0,1847.0,14.0,2.0,0
4.0,7.0,10.0,1472.0,7.0,3.0,0
4.0,16.0,74.0,1363.0,-10.0,3.0,0
4.0,1.0,1.0,1175.0,-10.0,3.0,1
4.0,5.0,34.0,922.0,3.0,3.0,1
4.0,4.0,35.0,668.0,-3.0,4.0,1
4.0,19.0,89.0,265.0,-4.0,4.0,0
4.0,10.0,41.0,31.0,-3.0,4.0,0
4.0,17.0,80.0,3484.0,0.0,1.0,0
4.0,15.0,71.0,3391.0,0.0,1.0,0
4.0,3.0,27.0,3236.0,0.0,1.0,0
4.0,5.0,68.0,2987.0,-4.0,1.0,0
4.0,20.0,63.0,2501.0,4.0,2.0,0
4.0,18.0,18.0,2293.0,-4.0,2.0,0
4.0,21.0,92.0,2183.0,1.0,2.0,0
4.0,6.0,65.0,1604.0,-15.0,3.0,0
4.0,5.0,5.0,990.0,15.0,3.0,0
4.0,1.0,31.0,865.0,-18.0,4.0,1
4.0,4.0,4.0,716.0,-18.0,4.0,0
4.0,24.0,61.0,508.0,15.0,4.0,0
4.0,18.0,18.0,292.0,-15.0,4.0,0
4.0,9.0,74.0,266.0,12.0,4.0,0
4.0,9.0,30.0,114.0,-12.0,4.0,1
4.0,10.0,54.0,3069.0,-7.0,1.0,0
4.0,15.0,27.0,2689.0,7.0,2.0,0
4.0,9.0,60.0,2592.0,-10.0,2.0,0
4.0,17.0,55.0,2102.0,10.0,2.0,0
4.0,11.0,40.0,1912.0,-10.0,2.0,0
4.0,4.0,35.0,1200.0,13.0,3.0,0
4.0,2.0,61.0,1043.0,6.0,3.0,0
4.0,10.0,11.0,815.0,-6.0,4.0,0
4.0,1.0,14.0,689.0,-3.0,4.0,0
4.0,9.0,30.0,384.0,0.0,4.0,0
4.0,2.0,36.0,275.0,-3.0,4.0,1
4.0,11.0,79.0,55.0,3.0,4.0,0
4.0,1.0,31.0,7.0,-3.0,4.0,0
4.0,3.0,41.0,839.0,0.0,5.0,0
4.0,13.0,99.0,739.0,0.0,5.0,0
4.0,9.0,39.0,567.0,0.0,5.0,0
4.0,2.0,10.0,2907.0,-7.0,1.0,0
4.0,14.0,15.0,2409.0,3.0,2.0,0
4.0,4.0,69.0,2237.0,-6.0,2.0,0
4.0,5.0,32.0,2085.0,6.0,2.0,0
4.0,4.0,56.0,1972.0,-9.0,2.0,0
4.0,2.0,78.0,1909.0,9.0,2.0,0
4.0,12.0,12.0,1464.0,2.0,3.0,0
4.0,6.0,76.0,1334.0,-12.0,3.0,0
4.0,5.0,65.0,1205.0,12.0,3.0,0
4.0,4.0,39.0,1051.0,-12.0,3.0,1
4.0,1.0,2.0,331.0,19.0,4.0,0
4.0,4.0,73.0,256.0,-22.0,4.0,0
4.0,6.0,55.0,186.0,22.0,4.0,0
4.0,5.0,61.0,120.0,-22.0,4.0,1
4.0,8.0,30.0,3295.0,0.0,1.0,0
4.0,3.0,13.0,3061.0,-7.0,1.0,0
4.0,1.0,60.0,2620.0,-11.0,2.0,0
4.0,4.0,72.0,2489.0,11.0,2.0,0
4.0,8.0,81.0,2422.0,-11.0,2.0,0
4.0,13.0,21.0,1941.0,-18.0,2.0,0
4.0,10.0,42.0,1856.0,-15.0,2.0,0
4.0,8.0,80.0,1706.0,-15.0,3.0,0
4.0,9.0,18.0,1414.0,15.0,3.0,0
4.0,7.0,70.0,1305.0,-15.0,3.0,0
4.0,4.0,20.0,1063.0,15.0,3.0,0
4.0,6.0,8.0,768.0,18.0,4.0,0
4.0,10.0,14.0,559.0,-21.0,4.0,1
4.0,16.0,78.0,271.0,21.0,4.0,0
4.0,10.0,68.0,241.0,-21.0,4.0,0
4.0,6.0,57.0,3326.0,-7.0,1.0,0
4.0,6.0,31.0,3156.0,7.0,1.0,0
4.0,1.0,35.0,2870.0,-10.0,1.0,1
4.0,8.0,22.0,2551.0,3.0,2.0,0
4.0,6.0,71.0,2061.0,-1.0,2.0,0
4.0,14.0,84.0,1960.0,-7.0,2.0,0
4.0,4.0,10.0,1858.0,7.0,2.0,0
4.0,6.0,19.0,1818.0,10.0,2.0,0
4.0,22.0,72.0,1660.0,13.0,3.0,0
4.0,15.0,41.0,1208.0,-20.0,3.0,0
4.0,1.0,27.0,960.0,20.0,3.0,0
4.0,8.0,8.0,654.0,13.0,4.0,0
4.0,10.0,76.0,591.0,-16.0,4.0,0
4.0,6.0,75.0,492.0,16.0,4.0,0
4.0,7.0,77.0,276.0,10.0,4.0,0
4.0,8.0,57.0,227.0,-10.0,4.0,1
4.0,6.0,55.0,77.0,3.0,4.0,0
4.0,16.0,72.0,27.0,-3.0,4.0,1
4.0,3.0,47.0,3296.0,0.0,1.0,0
4.0,5.0,42.0,3112.0,0.0,1.0,0
4.0,9.0,91.0,2987.0,0.0,1.0,0
4.0,10.0,46.0,2894.0,0.0,1.0,0
4.0,6.0,92.0,2828.0,0.0,1.0,0
4.0,15.0,27.0,2640.0,0.0,2.0,0
4.0,7.0,64.0,2498.0,-3.0,2.0,0
4.0,4.0,4.0,2076.0,-3.0,2.0,0
4.0,13.0,58.0,1921.0,-7.0,2.0,0
4.0,1.0,72.0,1691.0,14.0,3.0,0
4.0,2.0,44.0,1537.0,-14.0,3.0,0
4.0,17.0,87.0,1419.0,14.0,3.0,0
4.0,6.0,38.0,1308.0,-14.0,3.0,0
4.0,7.0,52.0,1102.0,14.0,3.0,0
4.0,2.0,83.0,1039.0,-14.0,3.0,0
4.0,7.0,53.0,863.0,14.0,4.0,0
4.0,2.0,60.0,727.0,-14.0,4.0,0
4.0,3.0,56.0,477.0,14.0,4.0,0
4.0,5.0,37.0,3375.0,0.0,1.0,1
4.0,10.0,65.0,3268.0,0.0,1.0,0
4.0,10.0,44.0,3022.0,0.0,1.0,0
4.0,1.0,71.0,2934.0,0.0,1.0,0
4.0,1.0,56.0,2721.0,0.0,1.0,0
4.0,11.0,60.0,2400.0,-7.0,2.0,0
4.0,3.0,52.0,1896.0,-14.0,2.0,0
4.0,13.0,83.0,1718.0,-14.0,3.0,0
4.0,16.0,17.0,1391.0,14.0,3.0,0
4.0,11.0,71.0,1225.0,-17.0,3.0,0
4.0,3.0,69.0,1024.0,17.0,3.0,0
4.0,15.0,61.0,892.0,-17.0,4.0,0
4.0,7.0,88.0,805.0,17.0,4.0,0
